"No.","Time","Source","Destination","Protocol","Length","Info"
"5364","379.111538","149.154.165.96","10.215.173.1","TCP","96","443  >  59358 [SYN, ACK] Seq=0 Ack=1 Win=750 Len=0 MSS=1460 WS=256"
"5365","379.112089","10.215.173.1","149.154.165.96","TCP","88","59358  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"5366","379.112168","10.215.173.1","149.154.165.96","SSL","192","Continuation Data"
"5367","379.112390","149.154.165.96","10.215.173.1","TCP","88","443  >  59358 [ACK] Seq=1 Ack=106 Win=192000 Len=0"
"5368","379.125840","172.217.18.110","10.215.173.1","TCP","96","443  >  49564 [SYN, ACK] Seq=0 Ack=1 Win=750 Len=0 MSS=1460 WS=256"
"5369","379.126123","10.215.173.1","172.217.18.110","TCP","88","49564  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"5370","379.127961","10.215.173.1","172.217.18.110","TCP","464","49564  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=375 [TCP segment of a reassembled PDU]"
"5371","379.128116","172.217.18.110","10.215.173.1","TCP","88","443  >  49564 [ACK] Seq=1 Ack=376 Win=191744 Len=0"
"5372","379.128239","10.215.173.1","172.217.18.110","TLSv1.3","256","Client Hello"
"5373","379.128405","172.217.18.110","10.215.173.1","TCP","88","443  >  49564 [ACK] Seq=1 Ack=543 Win=191488 Len=0"
"5374","379.141489","149.154.167.41","10.215.173.1","SSL","188","Continuation Data"
"5375","379.141602","10.215.173.1","149.154.167.41","TCP","88","39030  >  443 [ACK] Seq=147 Ack=102 Win=87808 Len=0"
"5376","379.155575","149.154.167.92","10.215.173.1","TCP","188","5222  >  54776 [PSH, ACK] Seq=1 Ack=106 Win=192000 Len=101 [TCP segment of a reassembled PDU]"
"5377","379.155970","10.215.173.1","149.154.167.92","TCP","88","54776  >  5222 [ACK] Seq=106 Ack=102 Win=87808 Len=0"
"5378","379.177683","149.154.167.41","10.215.173.1","SSL","188","Continuation Data"
"5379","379.178034","10.215.173.1","149.154.167.41","TCP","88","39038  >  443 [ACK] Seq=147 Ack=102 Win=87808 Len=0"
"5380","379.193571","149.154.167.151","10.215.173.1","SSL","188","Continuation Data"
"5381","379.193856","10.215.173.1","149.154.167.151","TCP","88","53218  >  443 [ACK] Seq=106 Ack=102 Win=87808 Len=0"
"5382","379.195929","10.215.173.1","149.154.167.41","SSL","468","Continuation Data"
"5383","379.196117","149.154.167.41","10.215.173.1","TCP","88","443  >  39030 [ACK] Seq=102 Ack=529 Win=191744 Len=0"
"5384","379.211541","149.154.165.96","10.215.173.1","SSL","188","Continuation Data"
"5385","379.211752","10.215.173.1","149.154.165.96","TCP","88","59358  >  443 [ACK] Seq=106 Ack=102 Win=87808 Len=0"
"5386","379.239260","10.215.173.1","149.154.167.41","SSL","468","Continuation Data"
"5387","379.239431","149.154.167.41","10.215.173.1","TCP","88","443  >  39038 [ACK] Seq=102 Ack=529 Win=191744 Len=0"
"5388","379.263605","172.217.18.110","10.215.173.1","TLSv1.3","292","Server Hello, Change Cipher Spec, Application Data"
"5389","379.263934","10.215.173.1","172.217.18.110","TCP","88","49564  >  443 [ACK] Seq=543 Ack=204 Win=88576 Len=0"
"5390","379.264653","10.215.173.1","172.217.18.110","TLSv1.3","152","Change Cipher Spec, Application Data"
"5391","379.264747","172.217.18.110","10.215.173.1","TCP","88","443  >  49564 [ACK] Seq=204 Ack=607 Win=192000 Len=0"
"5392","379.267219","10.215.173.1","172.217.18.110","TCP","1548","49564  >  443 [ACK] Seq=607 Ack=204 Win=88576 Len=1460 [TCP segment of a reassembled PDU]"
"5393","379.267365","172.217.18.110","10.215.173.1","TCP","88","443  >  49564 [ACK] Seq=204 Ack=2067 Win=190464 Len=0"
"5394","379.267505","10.215.173.1","172.217.18.110","TLSv1.3","148","Application Data"
"5395","379.267632","172.217.18.110","10.215.173.1","TCP","88","443  >  49564 [ACK] Seq=204 Ack=2127 Win=190464 Len=0"
"5396","379.359381","10.215.173.1","149.154.167.151","SSL","468","Continuation Data"
"5397","379.359460","149.154.167.151","10.215.173.1","TCP","88","443  >  53218 [ACK] Seq=102 Ack=488 Win=191744 Len=0"
"5398","379.359755","10.215.173.1","149.154.165.96","SSL","468","Continuation Data"
"5399","379.359832","149.154.165.96","10.215.173.1","TCP","88","443  >  59358 [ACK] Seq=102 Ack=488 Win=191744 Len=0"
"5400","379.372250","10.215.173.1","149.154.167.92","TCP","88","54776  >  5222 [FIN, ACK] Seq=106 Ack=102 Win=87808 Len=0"
"5401","379.372465","149.154.167.92","10.215.173.1","TCP","88","5222  >  54776 [ACK] Seq=102 Ack=107 Win=192000 Len=0"
"5402","379.373583","10.215.173.1","149.154.167.92","TCP","108","54796  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=2638528616 TSecr=0 WS=256"
"5403","379.449571","172.217.18.110","10.215.173.1","TLSv1.3","1540","Application Data, Application Data, Application Data"
"5404","379.449656","172.217.18.110","10.215.173.1","TLSv1.3","116","Application Data"
"5405","379.449693","10.215.173.1","172.217.18.110","TCP","88","49564  >  443 [ACK] Seq=2127 Ack=1685 Win=91392 Len=0"
"5406","379.451546","20.62.208.25","10.215.173.1","TLSv1.2","488","Application Data"
"5407","379.461553","149.154.167.92","10.215.173.1","TCP","88","5222  >  54776 [FIN, ACK] Seq=102 Ack=107 Win=192000 Len=0"
"5408","379.467506","149.154.167.92","10.215.173.1","TCP","96","5222  >  54796 [SYN, ACK] Seq=0 Ack=1 Win=750 Len=0 MSS=1460 WS=256"
"5409","379.467602","10.215.173.1","149.154.167.92","TCP","88","54796  >  5222 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"5410","379.467795","10.215.173.1","149.154.167.92","TCP","232","54796  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=87808 Len=146 [TCP segment of a reassembled PDU]"
"5411","379.467899","149.154.167.92","10.215.173.1","TCP","88","5222  >  54796 [ACK] Seq=1 Ack=147 Win=192000 Len=0"
"5412","379.493902","10.215.173.1","20.62.208.25","TCP","88","42710  >  443 [ACK] Seq=1940 Ack=9032 Win=108288 Len=0"
"5413","379.557488","149.154.167.92","10.215.173.1","TCP","188","5222  >  54796 [PSH, ACK] Seq=1 Ack=147 Win=192000 Len=101 [TCP segment of a reassembled PDU]"
"5414","379.557899","10.215.173.1","149.154.167.92","TCP","88","54796  >  5222 [ACK] Seq=147 Ack=102 Win=87808 Len=0"
"5415","379.597354","10.215.173.1","76.223.92.165","TLSv1.2","392","Application Data"
"5416","379.597422","76.223.92.165","10.215.173.1","TCP","88","443  >  53660 [ACK] Seq=4040 Ack=1846 Win=191744 Len=0"
"5417","379.723666","149.154.167.41","10.215.173.1","SSL","744","Continuation Data"
"5418","379.724143","10.215.173.1","149.154.167.41","TCP","88","39030  >  443 [ACK] Seq=529 Ack=758 Win=89088 Len=0"
"5419","379.728587","10.215.173.1","149.154.167.92","TCP","468","54796  >  5222 [PSH, ACK] Seq=147 Ack=102 Win=87808 Len=382 [TCP segment of a reassembled PDU]"
"5420","379.728687","149.154.167.92","10.215.173.1","TCP","88","5222  >  54796 [ACK] Seq=102 Ack=529 Win=191744 Len=0"
"5421","379.754745","10.215.173.1","149.154.167.41","SSL","524","Continuation Data"
"5422","379.755034","149.154.167.41","10.215.173.1","TCP","88","443  >  39030 [ACK] Seq=758 Ack=967 Win=191744 Len=0"
"5423","379.883630","76.223.92.165","10.215.173.1","TLSv1.2","440","Application Data"
"5424","379.883766","149.154.167.41","10.215.173.1","SSL","744","Continuation Data"
"5425","379.883966","10.215.173.1","76.223.92.165","TCP","88","53660  >  443 [ACK] Seq=1846 Ack=4393 Win=105216 Len=0"
"5426","379.883983","10.215.173.1","149.154.167.41","TCP","88","39038  >  443 [ACK] Seq=529 Ack=758 Win=89088 Len=0"
"5427","379.884941","10.215.173.1","142.250.186.115","TLSv1.3","440","Application Data"
"5428","379.885050","142.250.186.115","10.215.173.1","TCP","88","443  >  38470 [ACK] Seq=1673 Ack=1011 Win=191744 Len=0"
"5429","379.899506","149.154.167.41","10.215.173.1","SSL","160","Continuation Data"
"5430","379.900279","10.215.173.1","149.154.167.41","SSL","1092","Continuation Data"
"5431","379.900425","149.154.167.41","10.215.173.1","TCP","88","443  >  39030 [ACK] Seq=831 Ack=1973 Win=191232 Len=0"
"5432","379.921802","149.154.167.151","10.215.173.1","SSL","744","Continuation Data"
"5433","379.922109","10.215.173.1","149.154.167.41","SSL","524","Continuation Data"
"5434","379.923142","149.154.167.41","10.215.173.1","TCP","88","443  >  39038 [ACK] Seq=758 Ack=967 Win=191744 Len=0"
"5435","379.923333","10.215.173.1","149.154.167.151","TCP","88","53218  >  443 [ACK] Seq=488 Ack=758 Win=89088 Len=0"
"5436","379.953351","10.215.173.1","149.154.167.151","SSL","524","Continuation Data"
"5437","379.953890","149.154.167.151","10.215.173.1","TCP","88","443  >  53218 [ACK] Seq=758 Ack=926 Win=191744 Len=0"
"5438","380.004548","149.154.167.41","10.215.173.1","SSL","256","Continuation Data"
"5439","380.008320","10.215.173.1","149.154.167.41","SSL","352","Continuation Data"
"5440","380.008469","149.154.167.41","10.215.173.1","TCP","88","443  >  39030 [ACK] Seq=1000 Ack=2238 Win=191744 Len=0"
"5441","380.019560","149.154.165.96","10.215.173.1","SSL","744","Continuation Data"
"5442","380.019685","10.215.173.1","149.154.165.96","TCP","88","59358  >  443 [ACK] Seq=488 Ack=758 Win=89088 Len=0"
"5443","380.021544","149.154.167.41","10.215.173.1","SSL","160","Continuation Data"
"5444","380.022252","10.215.173.1","149.154.167.41","SSL","1044","Continuation Data"
"5445","380.022373","149.154.167.41","10.215.173.1","TCP","88","443  >  39038 [ACK] Seq=831 Ack=1925 Win=191232 Len=0"
"5446","380.031506","149.154.167.41","10.215.173.1","SSL","176","Continuation Data"
"5447","380.034871","10.215.173.1","149.154.167.41","SSL","892","Continuation Data"
"5448","380.035020","149.154.167.41","10.215.173.1","TCP","88","443  >  39030 [ACK] Seq=1089 Ack=3043 Win=190976 Len=0"
"5449","380.035509","149.154.167.41","10.215.173.1","SSL","560","Continuation Data"
"5450","380.053709","10.215.173.1","149.154.165.96","SSL","524","Continuation Data"
"5451","380.054052","149.154.165.96","10.215.173.1","TCP","88","443  >  59358 [ACK] Seq=758 Ack=926 Win=191744 Len=0"
"5452","380.059653","142.250.186.115","10.215.173.1","TLSv1.3","224","Application Data"
"5453","380.059817","149.154.167.151","10.215.173.1","SSL","160","Continuation Data"
"5454","380.059953","10.215.173.1","142.250.186.115","TCP","88","38470  >  443 [ACK] Seq=1011 Ack=1808 Win=96512 Len=0"
"5455","380.060467","10.215.173.1","149.154.167.151","SSL","392","Continuation Data"
"5456","380.060597","149.154.167.151","10.215.173.1","TCP","88","443  >  53218 [ACK] Seq=831 Ack=1232 Win=191744 Len=0"
"5457","380.085956","10.215.173.1","149.154.167.41","TCP","88","39030  >  443 [ACK] Seq=3043 Ack=1562 Win=91648 Len=0"
"5458","380.137832","149.154.167.41","10.215.173.1","SSL","256","Continuation Data"
"5459","380.139658","10.215.173.1","149.154.167.41","SSL","368","Continuation Data"
"5460","380.139779","149.154.167.41","10.215.173.1","TCP","88","443  >  39038 [ACK] Seq=1000 Ack=2206 Win=191744 Len=0"
"5461","380.155570","149.154.167.41","10.215.173.1","SSL","256","Continuation Data"
"5462","380.155677","10.215.173.1","149.154.167.41","TCP","88","39030  >  443 [ACK] Seq=3043 Ack=1731 Win=92928 Len=0"
"5463","380.158350","10.215.173.1","149.154.167.41","SSL","384","Continuation Data"
"5464","380.158471","149.154.167.41","10.215.173.1","TCP","88","443  >  39030 [ACK] Seq=1731 Ack=3340 Win=191744 Len=0"
"5465","380.169503","149.154.167.41","10.215.173.1","SSL","644","Continuation Data"
"5466","380.171630","149.154.167.151","10.215.173.1","SSL","256","Continuation Data"
"5467","380.173100","10.215.173.1","149.154.167.41","TCP","240","39030  >  443 [PSH, ACK] Seq=3340 Ack=2287 Win=94208 Len=153"
"5468","380.173229","149.154.167.41","10.215.173.1","TCP","88","443  >  39030 [ACK] Seq=2287 Ack=3493 Win=191744 Len=0"
"5469","380.178205","10.215.173.1","149.154.167.151","SSL","224","Continuation Data"
"5470","380.178302","149.154.167.151","10.215.173.1","TCP","88","443  >  53218 [ACK] Seq=1000 Ack=1369 Win=192000 Len=0"
"5471","380.183420","149.154.165.96","10.215.173.1","SSL","160","Continuation Data"
"5472","380.183820","10.215.173.1","149.154.165.96","SSL","456","Continuation Data"
"5473","380.183923","149.154.165.96","10.215.173.1","TCP","88","443  >  59358 [ACK] Seq=831 Ack=1296 Win=191744 Len=0"
"5474","380.193427","149.154.167.151","10.215.173.1","SSL","176","Continuation Data"
"5475","380.195210","10.215.173.1","149.154.167.151","SSL","208","Continuation Data"
"5476","380.195300","149.154.167.151","10.215.173.1","TCP","88","443  >  53218 [ACK] Seq=1089 Ack=1490 Win=191744 Len=0"
"5477","380.195422","10.215.173.1","149.154.167.151","TCP","740","[TCP segment of a reassembled PDU]"
"5478","380.195587","149.154.167.151","10.215.173.1","TCP","88","443  >  53194 [ACK] Seq=11 Ack=1391 Win=191488 Len=0"
"5479","380.195713","10.215.173.1","149.154.167.151","SSL","836","Continuation Data"
"5480","380.195769","149.154.167.151","10.215.173.1","TCP","88","443  >  53196 [ACK] Seq=16 Ack=1528 Win=191488 Len=0"
"5481","380.211564","149.154.167.41","10.215.173.1","SSL","176","Continuation Data"
"5482","380.212850","10.215.173.1","149.154.167.41","SSL","988","Continuation Data"
"5483","380.213004","149.154.167.41","10.215.173.1","TCP","88","443  >  39038 [ACK] Seq=1089 Ack=3107 Win=190976 Len=0"
"5484","380.213532","149.154.167.41","10.215.173.1","SSL","560","Continuation Data"
"5485","380.237065","10.215.173.1","149.154.167.41","SSL","288","Continuation Data"
"5486","380.237193","149.154.167.41","10.215.173.1","TCP","88","443  >  39030 [ACK] Seq=2287 Ack=3694 Win=191488 Len=0"
"5487","380.257881","10.215.173.1","149.154.167.41","TCP","88","39038  >  443 [ACK] Seq=3107 Ack=1562 Win=91648 Len=0"
"5488","380.277525","149.154.165.96","10.215.173.1","SSL","256","Continuation Data"
"5489","380.297483","149.154.167.151","10.215.173.1","TCP","256","443  >  53194 [PSH, ACK] Seq=11 Ack=1391 Win=192000 Len=169 [TCP segment of a reassembled PDU]"
"5490","380.297634","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=180 Win=88576 Len=0"
"5491","380.299652","149.154.165.96","10.215.173.1","SSL","176","Continuation Data"
"5492","380.299786","10.215.173.1","149.154.165.96","TCP","88","59358  >  443 [ACK] Seq=1296 Ack=1089 Win=90368 Len=0"
"5493","380.300642","10.215.173.1","149.154.165.96","SSL","272","Continuation Data"
"5494","380.300725","149.154.165.96","10.215.173.1","TCP","88","443  >  59358 [ACK] Seq=1089 Ack=1481 Win=192000 Len=0"
"5495","380.300806","10.215.173.1","149.154.165.96","SSL","932","Continuation Data"
"5496","380.300915","149.154.165.96","10.215.173.1","TCP","88","443  >  59338 [ACK] Seq=11 Ack=1407 Win=191232 Len=0"
"5497","380.315789","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=180 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5498","380.315962","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=1408 Win=91392 Len=0"
"5499","380.317714","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=1408 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5500","380.317808","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=2636 Win=94208 Len=0"
"5501","380.319533","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=2636 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5502","380.319592","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=3864 Win=97280 Len=0"
"5503","380.333830","149.154.167.151","10.215.173.1","TCP","1548","443  >  53194 [ACK] Seq=3864 Ack=1391 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5504","380.333983","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=5324 Win=100096 Len=0"
"5505","380.334007","149.154.167.151","10.215.173.1","TCP","1084","443  >  53194 [PSH, ACK] Seq=5324 Ack=1391 Win=192000 Len=996 [TCP segment of a reassembled PDU]"
"5506","380.334069","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=6320 Win=103168 Len=0"
"5507","380.337945","149.154.167.151","10.215.173.1","TCP","1548","443  >  53194 [ACK] Seq=6320 Ack=1391 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5508","380.338131","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=7780 Win=105984 Len=0"
"5509","380.338173","149.154.167.151","10.215.173.1","TCP","1548","443  >  53194 [ACK] Seq=7780 Ack=1391 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5510","380.338285","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=9240 Win=108800 Len=0"
"5511","380.338319","149.154.167.151","10.215.173.1","TCP","852","443  >  53194 [PSH, ACK] Seq=9240 Ack=1391 Win=192000 Len=764 [TCP segment of a reassembled PDU]"
"5512","380.338405","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=10004 Win=111872 Len=0"
"5513","380.339650","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=10004 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5514","380.339814","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=11232 Win=114688 Len=0"
"5515","380.339855","149.154.167.151","10.215.173.1","SSL","256","Continuation Data"
"5516","380.339954","10.215.173.1","149.154.167.151","TCP","88","53196  >  443 [ACK] Seq=1528 Ack=185 Win=88576 Len=0"
"5517","380.343709","149.154.167.151","10.215.173.1","SSL","1316","Continuation Data"
"5518","380.343790","10.215.173.1","149.154.167.151","TCP","88","53196  >  443 [ACK] Seq=1528 Ack=1413 Win=91392 Len=0"
"5519","380.357630","149.154.167.151","10.215.173.1","SSL","1548","Continuation Data"
"5520","380.357713","10.215.173.1","149.154.167.151","TCP","88","53196  >  443 [ACK] Seq=1528 Ack=2873 Win=94208 Len=0"
"5521","380.357796","149.154.167.151","10.215.173.1","SSL","1084","Continuation Data"
"5522","380.357919","10.215.173.1","149.154.167.151","TCP","88","53196  >  443 [ACK] Seq=1528 Ack=3869 Win=97280 Len=0"
"5523","380.369642","149.154.167.151","10.215.173.1","SSL","1548","Continuation Data"
"5524","380.369732","10.215.173.1","149.154.167.151","TCP","88","53196  >  443 [ACK] Seq=1528 Ack=5329 Win=100096 Len=0"
"5525","380.369899","149.154.167.151","10.215.173.1","SSL","1548","Continuation Data"
"5526","380.369963","10.215.173.1","149.154.167.151","TCP","88","53196  >  443 [ACK] Seq=1528 Ack=6789 Win=103168 Len=0"
"5527","380.369977","149.154.167.151","10.215.173.1","SSL","852","Continuation Data"
"5528","380.370069","10.215.173.1","149.154.167.151","TCP","88","53196  >  443 [ACK] Seq=1528 Ack=7553 Win=105984 Len=0"
"5529","380.379778","149.154.167.151","10.215.173.1","SSL","1548","Continuation Data"
"5530","380.379845","149.154.167.41","10.215.173.1","SSL","256","Continuation Data"
"5531","380.379889","10.215.173.1","149.154.167.151","TCP","88","53196  >  443 [ACK] Seq=1528 Ack=9013 Win=108800 Len=0"
"5532","380.379895","10.215.173.1","149.154.167.41","TCP","88","39038  >  443 [ACK] Seq=3107 Ack=1731 Win=92928 Len=0"
"5533","380.379908","149.154.167.151","10.215.173.1","SSL","1548","Continuation Data"
"5534","380.379932","149.154.167.41","10.215.173.1","SSL","416","Continuation Data"
"5535","380.379956","10.215.173.1","149.154.167.151","TCP","88","53196  >  443 [ACK] Seq=1528 Ack=10473 Win=111872 Len=0"
"5536","380.379968","149.154.167.151","10.215.173.1","TCP","852","443  >  53196 [PSH, ACK] Seq=10473 Ack=1528 Win=192000 Len=764 [TCP segment of a reassembled PDU]"
"5537","380.379992","10.215.173.1","149.154.167.151","TCP","88","53196  >  443 [ACK] Seq=1528 Ack=11237 Win=114688 Len=0"
"5538","380.380410","10.215.173.1","149.154.167.41","SSL","320","Continuation Data"
"5539","380.380478","149.154.167.41","10.215.173.1","TCP","88","443  >  39030 [ACK] Seq=2616 Ack=3927 Win=192000 Len=0"
"5540","380.382536","10.215.173.1","149.154.167.41","SSL","336","Continuation Data"
"5541","380.382581","149.154.167.41","10.215.173.1","TCP","88","443  >  39038 [ACK] Seq=1731 Ack=3356 Win=191744 Len=0"
"5542","380.383406","149.154.167.92","10.215.173.1","TCP","744","5222  >  54796 [PSH, ACK] Seq=102 Ack=529 Win=192000 Len=656 [TCP segment of a reassembled PDU]"
"5543","380.383484","10.215.173.1","149.154.167.92","TCP","88","54796  >  5222 [ACK] Seq=529 Ack=758 Win=89088 Len=0"
"5544","380.391719","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=11232 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5545","380.391853","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=12460 Win=117760 Len=0"
"5546","380.393606","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=12460 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5547","380.393708","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=13688 Win=120576 Len=0"
"5548","380.418786","10.215.173.1","149.154.167.92","TCP","524","54796  >  5222 [PSH, ACK] Seq=529 Ack=758 Win=89088 Len=438 [TCP segment of a reassembled PDU]"
"5549","380.419028","149.154.167.92","10.215.173.1","TCP","88","5222  >  54796 [ACK] Seq=758 Ack=967 Win=191744 Len=0"
"5550","380.427663","149.154.165.96","10.215.173.1","SSL","256","Continuation Data"
"5551","380.427788","149.154.167.41","10.215.173.1","SSL","644","Continuation Data"
"5552","380.427826","10.215.173.1","149.154.165.96","TCP","88","59338  >  443 [ACK] Seq=1407 Ack=180 Win=88576 Len=0"
"5553","380.430197","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=13688 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5554","380.430332","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=14916 Win=123392 Len=0"
"5555","380.431642","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=14916 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5556","380.431719","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=16144 Win=126464 Len=0"
"5557","380.432454","10.215.173.1","149.154.167.41","SSL","288","Continuation Data"
"5558","380.432534","149.154.167.41","10.215.173.1","TCP","88","443  >  39038 [ACK] Seq=2287 Ack=3557 Win=191744 Len=0"
"5559","380.442518","10.215.173.1","149.154.167.41","SSL","400","Continuation Data"
"5560","380.442579","149.154.167.41","10.215.173.1","TCP","88","443  >  39038 [ACK] Seq=2287 Ack=3870 Win=191232 Len=0"
"5561","380.449654","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=16144 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5562","380.449759","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=17372 Win=129280 Len=0"
"5563","380.458092","149.154.167.151","10.215.173.1","TCP","1548","443  >  53194 [ACK] Seq=17372 Ack=1391 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5564","380.458261","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=18832 Win=132352 Len=0"
"5565","380.458302","149.154.167.151","10.215.173.1","TCP","1548","443  >  53194 [ACK] Seq=18832 Ack=1391 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5566","380.458485","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=20292 Win=135168 Len=0"
"5567","380.458522","149.154.167.151","10.215.173.1","TCP","1548","443  >  53194 [ACK] Seq=20292 Ack=1391 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5568","380.458612","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=21752 Win=138240 Len=0"
"5569","380.458642","149.154.167.151","10.215.173.1","SSLv2","1548","Encrypted Data"
"5570","380.458724","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=23212 Win=141056 Len=0"
"5571","380.458753","149.154.167.151","10.215.173.1","TCP","388","443  >  53194 [PSH, ACK] Seq=23212 Ack=1391 Win=192000 Len=300 [TCP segment of a reassembled PDU]"
"5572","380.458833","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=23512 Win=143872 Len=0"
"5573","380.459809","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=23512 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5574","380.459962","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=24740 Win=146944 Len=0"
"5575","380.461791","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=24740 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5576","380.461877","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=25968 Win=149760 Len=0"
"5577","380.462272","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=25968 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5578","380.462338","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=27196 Win=152832 Len=0"
"5579","380.463611","149.154.167.151","10.215.173.1","TCP","1316","443  >  53194 [PSH, ACK] Seq=27196 Ack=1391 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5580","380.463676","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=28424 Win=155648 Len=0"
"5581","380.469667","149.154.167.151","10.215.173.1","TCP","1548","443  >  53194 [ACK] Seq=28424 Ack=1391 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5582","380.469750","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=29884 Win=158464 Len=0"
"5583","380.469766","149.154.167.151","10.215.173.1","TCP","1084","443  >  53194 [PSH, ACK] Seq=29884 Ack=1391 Win=192000 Len=996 [TCP segment of a reassembled PDU]"
"5584","380.469811","10.215.173.1","149.154.167.151","TCP","88","53194  >  443 [ACK] Seq=1391 Ack=30880 Win=161536 Len=0"
"5585","380.471853","149.154.167.151","10.215.173.1","TCP","1316","443  >  53196 [PSH, ACK] Seq=11237 Ack=1528 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
"5586","380.472104","10.215.173.1","149.154.167.151","TCP","88","53196  >  443 [ACK] Seq=1528 Ack=12465 Win=117760 Len=0"
"5587","380.479957","149.154.167.151","10.215.173.1","TCP","1316","443  >  53196 [PSH, ACK] Seq=12465 Ack=1528 Win=192000 Len=1228 [TCP segment of a reassembled PDU]"
