"No.","Time","Source","Destination","Protocol","Length","Info"
"5951","220.258216","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1114971 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5952","220.258334","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1116431 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5953","220.258421","104.26.1.73","10.215.173.1","TCP","1260","443  >  43984 [PSH, ACK] Seq=1117891 Ack=31433 Win=192000 Len=1220 [TCP segment of a reassembled PDU]"
"5954","220.258494","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1117891 Win=1100032 Len=0"
"5955","220.258521","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1119111 Win=1100032 Len=0"
"5956","220.263246","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1119111 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5957","220.263334","142.251.37.194","10.215.173.1","TLSv1.3","1500","Application Data"
"5958","220.263494","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1120571 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5959","220.263583","142.251.37.194","10.215.173.1","TLSv1.3","1356","Application Data"
"5960","220.263742","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1122031 Win=1100032 Len=0"
"5961","220.263785","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=32068 Win=160768 Len=0"
"5962","220.263828","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1122031 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5963","220.263961","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1123491 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5964","220.264071","104.26.1.73","10.215.173.1","TLSv1.3","1200","Application Data"
"5965","220.265590","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1126111 Win=1100032 Len=0"
"5966","220.265664","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1126111 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"5967","220.268893","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1127511 Win=1100032 Len=0"
"5968","220.268932","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"5969","220.284257","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1127511 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5970","220.284309","142.251.37.194","10.215.173.1","TLSv1.3","1500","Application Data"
"5971","220.284381","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=34916 Win=166656 Len=0"
"5972","220.284403","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1128971 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5973","220.284436","142.251.37.194","10.215.173.1","TLSv1.3","1356","Application Data"
"5974","220.284478","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1130431 Win=1100032 Len=0"
"5975","220.284493","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1130431 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5976","220.284530","104.26.1.73","10.215.173.1","TCP","1260","443  >  43984 [PSH, ACK] Seq=1131891 Ack=31433 Win=192000 Len=1220 [TCP segment of a reassembled PDU]"
"5977","220.284576","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1133111 Win=1100032 Len=0"
"5978","220.285694","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"5979","220.285798","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=37620 Win=172288 Len=0"
"5980","220.287734","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data, Application Data"
"5981","220.289802","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"5982","220.290010","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=40396 Win=178176 Len=0"
"5983","220.291624","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"5984","220.293363","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"5985","220.293462","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=43172 Win=184064 Len=0"
"5986","220.295609","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1133111 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"5987","220.295827","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1134511 Win=1100032 Len=0"
"5988","220.297675","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1134511 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"5989","220.300425","13.249.9.82","10.215.173.1","TLSv1.3","1428","Server Hello, Change Cipher Spec, Application Data"
"5990","220.300747","10.215.173.1","13.249.9.82","TCP","40","37568  >  443 [ACK] Seq=518 Ack=1389 Win=90624 Len=0"
"5991","220.301578","13.249.9.82","10.215.173.1","TCP","1428","443  >  37568 [PSH, ACK] Seq=1389 Ack=518 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"5992","220.301730","10.215.173.1","13.249.9.82","TCP","40","37568  >  443 [ACK] Seq=518 Ack=2777 Win=93440 Len=0"
"5993","220.303594","13.249.9.82","10.215.173.1","TCP","1428","443  >  37568 [PSH, ACK] Seq=2777 Ack=518 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"5994","220.303802","10.215.173.1","13.249.9.82","TCP","40","37568  >  443 [ACK] Seq=518 Ack=4165 Win=96512 Len=0"
"5995","220.305561","13.249.9.82","10.215.173.1","TCP","1500","443  >  37568 [ACK] Seq=4165 Ack=518 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"5996","220.305676","10.215.173.1","13.249.9.82","TCP","40","37568  >  443 [ACK] Seq=518 Ack=5625 Win=99328 Len=0"
"5997","220.305730","13.249.9.82","10.215.173.1","TLSv1.3","386","Application Data, Application Data, Application Data"
"5998","220.305822","10.215.173.1","13.249.9.82","TCP","40","37568  >  443 [ACK] Seq=518 Ack=5971 Win=102400 Len=0"
"5999","220.307420","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1135911 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6000","220.307635","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1137311 Win=1100032 Len=0"
"6001","220.309677","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1137311 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6002","220.311329","10.215.173.1","13.249.9.82","TLSv1.3","104","Change Cipher Spec, Application Data"
"6003","220.311418","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=582 Win=192000 Len=0"
"6004","220.311591","10.215.173.1","13.249.9.82","TLSv1.3","132","Application Data"
"6005","220.311613","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=674 Win=192000 Len=0"
"6006","220.311740","10.215.173.1","13.249.9.82","TCP","40","37566  >  443 [FIN, ACK] Seq=518 Ack=1 Win=87808 Len=0"
"6007","220.311809","13.249.9.82","10.215.173.1","TCP","40","443  >  37566 [ACK] Seq=1 Ack=519 Win=191488 Len=0"
"6008","220.312055","10.215.173.1","13.249.9.82","TCP","40","37570  >  443 [FIN, ACK] Seq=518 Ack=1 Win=87808 Len=0"
"6009","220.312136","13.249.9.82","10.215.173.1","TCP","40","443  >  37570 [ACK] Seq=1 Ack=519 Win=191488 Len=0"
"6010","220.312362","10.215.173.1","13.249.9.82","TCP","40","37572  >  443 [FIN, ACK] Seq=518 Ack=1 Win=87808 Len=0"
"6011","220.312439","13.249.9.82","10.215.173.1","TCP","40","443  >  37572 [ACK] Seq=1 Ack=519 Win=191488 Len=0"
"6012","220.312644","10.215.173.1","13.249.9.82","TCP","40","37576  >  443 [FIN, ACK] Seq=518 Ack=1 Win=87808 Len=0"
"6013","220.312720","13.249.9.82","10.215.173.1","TCP","40","443  >  37576 [ACK] Seq=1 Ack=519 Win=191488 Len=0"
"6014","220.313032","10.215.173.1","13.249.9.82","TCP","40","37578  >  443 [FIN, ACK] Seq=518 Ack=1 Win=87808 Len=0"
"6015","220.313213","13.249.9.82","10.215.173.1","TCP","40","443  >  37578 [ACK] Seq=1 Ack=519 Win=191488 Len=0"
"6016","220.313495","10.215.173.1","13.249.9.82","TLSv1.3","434","Application Data"
"6017","220.313518","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=1068 Win=191488 Len=0"
"6018","220.313767","10.215.173.1","13.249.9.82","TLSv1.3","162","Application Data"
"6019","220.313788","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=1190 Win=191488 Len=0"
"6020","220.313907","10.215.173.1","13.249.9.82","TLSv1.3","161","Application Data"
"6021","220.313922","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=1311 Win=191232 Len=0"
"6022","220.314013","10.215.173.1","13.249.9.82","TLSv1.3","161","Application Data"
"6023","220.314025","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=1432 Win=191232 Len=0"
"6024","220.314101","10.215.173.1","13.249.9.82","TLSv1.3","162","Application Data"
"6025","220.314112","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=1554 Win=190976 Len=0"
"6026","220.314186","10.215.173.1","13.249.9.82","TLSv1.3","161","Application Data"
"6027","220.314197","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=1675 Win=190976 Len=0"
"6028","220.314265","10.215.173.1","13.249.9.82","TLSv1.3","161","Application Data"
"6029","220.314276","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=1796 Win=190720 Len=0"
"6030","220.314343","10.215.173.1","13.249.9.82","TLSv1.3","209","Application Data"
"6031","220.314353","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=1965 Win=190720 Len=0"
"6032","220.314415","10.215.173.1","13.249.9.82","TLSv1.3","162","Application Data"
"6033","220.314495","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=2087 Win=190464 Len=0"
"6034","220.314563","10.215.173.1","13.249.9.82","TLSv1.3","162","Application Data"
"6035","220.314574","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=2209 Win=190464 Len=0"
"6036","220.314634","10.215.173.1","13.249.9.82","TLSv1.3","402","Application Data, Application Data, Application Data"
"6037","220.314645","13.249.9.82","10.215.173.1","TCP","40","443  >  37568 [ACK] Seq=5971 Ack=2571 Win=189952 Len=0"
"6038","220.314871","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1138711 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6039","220.315004","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1140171 Win=1100032 Len=0"
"6040","220.315052","104.26.1.73","10.215.173.1","TLSv1.3","1380","Application Data"
"6041","220.315260","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1141511 Win=1100032 Len=0"
"6042","220.315653","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1141511 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6043","220.315965","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1142911 Win=1100032 Len=0"
"6044","220.317953","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1142911 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6045","220.319865","142.251.37.194","10.215.173.1","TLSv1.3","1500","Application Data"
"6046","220.320076","142.251.37.194","10.215.173.1","TLSv1.3","1356","Application Data"
"6047","220.320307","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=45948 Win=189952 Len=0"
"6048","220.321461","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1144311 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6049","220.321619","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1145711 Win=1100032 Len=0"
"6050","220.324285","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1145711 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6051","220.325799","216.58.205.202","10.215.173.1","TLSv1.3","1428","Server Hello, Change Cipher Spec"
"6052","220.326075","10.215.173.1","216.58.205.202","TCP","40","60862  >  443 [ACK] Seq=518 Ack=1389 Win=90624 Len=0"
"6053","220.327805","216.58.205.202","10.215.173.1","TCP","1428","443  >  60862 [PSH, ACK] Seq=1389 Ack=518 Win=192000 Len=1388 [TCP segment of a reassembled PDU]"
"6054","220.328024","10.215.173.1","216.58.205.202","TCP","40","60862  >  443 [ACK] Seq=518 Ack=2777 Win=93440 Len=0"
"6055","220.330069","216.58.205.202","10.215.173.1","TCP","1500","443  >  60862 [ACK] Seq=2777 Ack=518 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6056","220.330232","10.215.173.1","216.58.205.202","TCP","40","60862  >  443 [ACK] Seq=518 Ack=4237 Win=96512 Len=0"
"6057","220.330289","216.58.205.202","10.215.173.1","TLSv1.3","486","Application Data"
"6058","220.330355","10.215.173.1","216.58.205.202","TCP","40","60862  >  443 [ACK] Seq=518 Ack=4683 Win=99328 Len=0"
"6059","220.331879","13.249.9.82","10.215.173.1","TLSv1.3","1428","Server Hello, Change Cipher Spec, Application Data"
"6060","220.332028","10.215.173.1","13.249.9.82","TCP","40","37566  >  443 [RST] Seq=519 Win=0 Len=0"
"6061","220.332043","13.249.9.82","10.215.173.1","TCP","40","443  >  37566 [RST, ACK] Seq=1389 Ack=519 Win=65280 Len=0"
"6062","220.333743","10.215.173.1","216.58.205.202","TLSv1.3","104","Change Cipher Spec, Application Data"
"6063","220.333780","216.58.205.202","10.215.173.1","TCP","40","443  >  60862 [ACK] Seq=4683 Ack=582 Win=192000 Len=0"
"6064","220.339864","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"6065","220.341849","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"6066","220.341968","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=48724 Win=195840 Len=0"
"6067","220.346047","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1147111 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6068","220.346265","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1148571 Win=1100032 Len=0"
"6069","220.346317","104.26.1.73","10.215.173.1","TCP","1380","443  >  43984 [PSH, ACK] Seq=1148571 Ack=31433 Win=192000 Len=1340 [TCP segment of a reassembled PDU]"
"6070","220.346844","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1149911 Win=1100032 Len=0"
"6071","220.347775","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1149911 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6072","220.348112","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1151311 Win=1100032 Len=0"
"6073","220.350655","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1151311 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6074","220.351793","13.249.9.82","10.215.173.1","TLSv1.3","1428","Server Hello, Change Cipher Spec, Application Data"
"6075","220.352128","10.215.173.1","13.249.9.82","TCP","40","37570  >  443 [RST] Seq=519 Win=0 Len=0"
"6076","220.352151","13.249.9.82","10.215.173.1","TCP","40","443  >  37570 [RST, ACK] Seq=1389 Ack=519 Win=65280 Len=0"
"6077","220.361894","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1152711 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6078","220.362155","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1154171 Win=1100032 Len=0"
"6079","220.362227","104.26.1.73","10.215.173.1","TCP","1380","443  >  43984 [PSH, ACK] Seq=1154171 Ack=31433 Win=192000 Len=1340 [TCP segment of a reassembled PDU]"
"6080","220.362539","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1155511 Win=1100032 Len=0"
"6081","220.365805","142.251.37.194","10.215.173.1","TLSv1.3","1500","Application Data"
"6082","220.365986","142.251.37.194","10.215.173.1","TLSv1.3","1356","Application Data"
"6083","220.366121","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=51500 Win=201728 Len=0"
"6084","220.368034","13.249.9.82","10.215.173.1","TLSv1.3","1428","Server Hello, Change Cipher Spec, Application Data"
"6085","220.368256","10.215.173.1","13.249.9.82","TCP","40","37572  >  443 [RST] Seq=519 Win=0 Len=0"
"6086","220.368282","13.249.9.82","10.215.173.1","TCP","40","443  >  37572 [RST, ACK] Seq=1389 Ack=519 Win=65280 Len=0"
"6087","220.375665","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1155511 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6088","220.376013","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1156911 Win=1100032 Len=0"
"6089","220.377461","104.26.1.73","10.215.173.1","TLSv1.3","1440","Application Data"
"6090","220.379849","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1158311 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6091","220.380031","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1159711 Win=1100032 Len=0"
"6092","220.381612","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1159711 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6093","220.383492","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"6094","220.385857","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"6095","220.385959","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=54276 Win=207360 Len=0"
"6096","220.387540","13.249.9.82","10.215.173.1","TLSv1.3","1428","Server Hello, Change Cipher Spec, Application Data"
"6097","220.389526","10.215.173.1","13.249.9.82","TCP","40","37576  >  443 [RST] Seq=519 Win=0 Len=0"
"6098","220.389622","13.249.9.82","10.215.173.1","TCP","40","443  >  37576 [RST, ACK] Seq=1389 Ack=519 Win=65280 Len=0"
"6099","220.395911","13.249.9.82","10.215.173.1","TLSv1.3","1428","Server Hello, Change Cipher Spec, Application Data"
"6100","220.396113","10.215.173.1","13.249.9.82","TCP","40","37578  >  443 [RST] Seq=519 Win=0 Len=0"
"6101","220.396139","13.249.9.82","10.215.173.1","TCP","40","443  >  37578 [RST, ACK] Seq=1389 Ack=519 Win=65280 Len=0"
"6102","220.404131","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data, Application Data"
"6103","220.405999","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"6104","220.406270","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=57052 Win=213248 Len=0"
"6105","220.407753","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1161111 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6106","220.407971","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1162511 Win=1100032 Len=0"
"6107","220.409696","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1162511 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6108","220.409872","104.26.1.73","10.215.173.1","TCP","1380","443  >  43984 [PSH, ACK] Seq=1163971 Ack=31433 Win=192000 Len=1340 [TCP segment of a reassembled PDU]"
"6109","220.410037","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1165311 Win=1100032 Len=0"
"6110","220.412034","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1165311 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6111","220.412499","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1166711 Win=1100032 Len=0"
"6112","220.413659","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1166711 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6113","220.416018","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1168111 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6114","220.416322","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1169511 Win=1100032 Len=0"
"6115","220.417583","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1169511 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6116","220.419655","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1170911 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6117","220.419901","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1172311 Win=1100032 Len=0"
"6118","220.422542","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1172311 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6119","220.423498","104.26.1.73","10.215.173.1","TLSv1.3","1440","Application Data"
"6120","220.423649","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1175111 Win=1100032 Len=0"
"6121","220.425739","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1175111 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6122","220.427757","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1176511 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6123","220.427930","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1177911 Win=1100032 Len=0"
"6124","220.429640","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"6125","220.431646","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"6126","220.431826","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=59828 Win=219136 Len=0"
"6127","220.433590","142.251.37.194","10.215.173.1","TLSv1.3","1428","Application Data"
"6128","220.435593","142.251.37.194","10.215.173.1","TLSv1.3","1035","Application Data, Application Data, Application Data"
"6129","220.435768","10.215.173.1","142.251.37.194","TCP","40","49044  >  443 [ACK] Seq=1043 Ack=62211 Win=224768 Len=0"
"6130","220.437318","10.215.173.1","142.251.37.194","TLSv1.3","79","Application Data"
"6131","220.437424","142.251.37.194","10.215.173.1","TCP","40","443  >  49044 [ACK] Seq=62211 Ack=1082 Win=192000 Len=0"
"6132","220.438462","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1177911 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6133","220.438627","104.26.1.73","10.215.173.1","TCP","1380","443  >  43984 [PSH, ACK] Seq=1179371 Ack=31433 Win=192000 Len=1340 [TCP segment of a reassembled PDU]"
"6134","220.438842","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1180711 Win=1100032 Len=0"
"6135","220.441713","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1180711 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6136","220.442064","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1182111 Win=1100032 Len=0"
"6137","220.444074","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1182111 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6138","220.444374","104.26.1.73","10.215.173.1","TCP","1380","443  >  43984 [PSH, ACK] Seq=1183571 Ack=31433 Win=192000 Len=1340 [TCP segment of a reassembled PDU]"
"6139","220.444512","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1184911 Win=1100032 Len=0"
"6140","220.445723","104.26.1.73","10.215.173.1","TCP","1440","443  >  43984 [PSH, ACK] Seq=1184911 Ack=31433 Win=192000 Len=1400 [TCP segment of a reassembled PDU]"
"6141","220.446002","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1186311 Win=1100032 Len=0"
"6142","220.463668","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1186311 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6143","220.464052","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1187771 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6144","220.464258","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1189231 Win=1100032 Len=0"
"6145","220.464363","104.26.1.73","10.215.173.1","TLSv1.3","1500","Application Data"
"6146","220.465469","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1190691 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6147","220.465742","10.215.173.1","104.26.1.73","TCP","40","43984  >  443 [ACK] Seq=31433 Ack=1192151 Win=1100032 Len=0"
"6148","220.465812","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1192151 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6149","220.465961","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1193611 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6150","220.466096","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1195071 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
"6151","220.466226","104.26.1.73","10.215.173.1","TCP","1500","443  >  43984 [ACK] Seq=1196531 Ack=31433 Win=192000 Len=1460 [TCP segment of a reassembled PDU]"
